tmin	condition	text	tmax	duration	maxF0	meanF0	meanF0st	medianF0	minF0	sdF0	midpointF0	slopeF0	maxInt	meanInt	medianInt	minInt	sdInt	midpointInt	medianF1	medianF1Bark	medianF2	medianF2Bark	medianF3	medianF3Bark	SPLH.SPL	file	subject
88,389479	mi43	I	88,518358	0,128879	276,0222198301	261,7815656973	96,3648783743	266,7011767005	241,2355167177	13,7190575067	269,1779233836	468,7937442345	92,6150930946	89,880768675	89,9209047611	78,2802916654	4,4743567613	91,9887183505	594,9334288105	5,7412781084	1515,3211212603	11,0787057021	NA	NA	0,8098027845	id1_part1.csv	1
88,518358	mi43	f	88,713874	0,195516	NA	262,5793871715	96,4391863657	262,3454144978	NA	NA	NA	NA	75,2715152736	72,1610794428	71,5857468368	55,2900677812	6,2943228136	71,7911638322	1396,5271981149	10,5569827878	2014,0182710142	12,9439284069	NA	NA	0,625904534	id1_part1.csv	1
91,395621	mi51	p	91,436655	0,041034	242,1544797582	242,5718510962	95,0666547797	242,1195867342	242,1195867342	NA	NA	609,283626756	80,6509414551	79,1819163725	75,2660415688	72,3323155299	3,7217532647	75,2460904097	1124,5442995025	9,2111953994	1885,3249702631	12,5055210195	NA	NA	0,611012851	id1_part1.csv	1
91,436655	mi51	I	91,551357	0,114702	278,3293931075	264,8387353281	96,5744699984	267,3782018151	251,3818764288	11,0281986619	268,18908934	374,1511013265	92,7835787567	90,687225934	90,9291180655	82,8004211401	3,1574244051	92,4748672645	575,6950330087	5,5873055309	1555,7041917397	11,248243382	NA	NA	0,8884879736	id1_part1.csv	1
91,551357	mi51	f	91,744076	0,192719	NA	264,0064814007	96,5331065628	263,9620089087	NA	NA	NA	NA	77,8083265434	75,0447850956	75,2091611178	61,2302984933	5,3141985833	75,552121035	1367,0305340276	10,4217513714	2041,3076062169	13,0336048143	NA	NA	1,0351951884	id1_part1.csv	1
94,405351	ma32	p	94,452863	0,047512	232,8930416272	232,3370009167	94,3202754963	232,8930416272	232,5864557968	NA	NA	-496,5202512114	81,1111610938	78,7795678367	77,958050816	76,5394087198	2,0445268621	77,5895198305	994,5786524053	8,4794167615	1781,3262493366	12,1308362169	NA	NA	0,5742237447	id1_part1.csv	1
94,452863	ma32	a	94,593995	0,141132	257,4868054784	242,2357181524	95,0177046175	243,6329626978	224,2630007366	13,8591981232	244,1020642575	344,5895687173	90,6064540272	88,9399542759	89,7211533213	83,2914415877	2,4450116272	90,2825193508	719,7645408754	6,6868728657	1505,6386628039	11,0374761353	NA	NA	1,1252535195	id1_part1.csv	1
94,593995	ma32	f	94,802386	0,208391	254,3578049206	254,6873082365	95,9109740356	254,7170303718	254,3578049206	NA	NA	NA	78,8143864523	69,6066670345	64,4180990448	53,6416397553	6,1675801321	64,3563155082	857,606724766	7,6311903124	1888,9159810188	12,517874499	NA	NA	0,2729043159	id1_part1.csv	1
97,213894	ma12	p	97,251594	0,0377	224,8753029429	224,8753029429	93,7557769775	NA	224,8753029429	NA	NA	NA	80,1312800253	79,8960163338	78,529083424	77,9780602819	1,1971443248	78,2613488805	1173,5789361263	9,4717724519	1776,4210640028	12,1130321169	NA	NA	0,6061072148	id1_part1.csv	1
97,251594	ma12	a	97,38962	0,138026	265,2484742757	246,580892306	95,3261269085	246,735473483	228,5451706865	13,9606058929	246,9672661422	356,3164608922	90,6764213987	89,0614972875	89,5939412121	82,2778110297	2,7588444606	90,6154548331	759,297410432	6,9679520068	1545,774400906	11,2069106511	NA	NA	1,2067958073	id1_part1.csv	1
97,38962	ma12	f	97,5993	0,20968	NA	258,2622710961	96,1522527327	258,6913314991	NA	NA	NA	NA	77,7297843686	68,7801319509	65,9220206065	56,2941473725	5,1705614746	65,9343714077	992,0894368805	8,4648096364	2060,3105197295	13,0954702138	NA	NA	0,3156892478	id1_part1.csv	1
100,251955	mi22	p	100,312087	0,060132	237,0764086873	231,9620007813	94,2786200671	225,4067597738	225,4067597738	NA	NA	1360,1831305628	81,335033775	78,7759987067	75,2165275136	73,4057274849	3,1052785149	73,4197596783	1596,0660233925	11,4134338209	2089,6123284154	13,1885138829	NA	NA	0,3905050299	id1_part1.csv	1
100,312087	mi22	I	100,438593	0,126506	280,910151384	271,6199514935	97,0121487703	276,8744406844	253,9443768332	11,1169152361	277,2110802373	324,728736505	91,8754992962	90,0972997577	90,6848864926	83,3236529005	2,6687629608	91,3339342987	567,3932367901	5,5201207652	1876,6461261847	12,4749721792	NA	NA	1,1483823654	id1_part1.csv	1
100,438593	mi22	f	100,69	0,251407	NA	279,1163835468	97,4965792843	279,5242841182	NA	NA	NA	NA	79,4841855539	72,8612399982	71,5897346966	56,6817712236	6,6972070562	71,6314489498	1378,7026573751	10,4754194078	2194,0404963374	13,5164864376	NA	NA	0,7710359177	id1_part1.csv	1
103,389532	si24	p	103,429089	0,039557	243,4706026001	241,0675902843	94,9575034253	239,0137374053	239,0137374053	NA	NA	583,4380573057	85,7120762718	81,0558469106	79,831642825	78,1369369139	3,4417378607	78,3085891855	1216,1733122274	9,6878834873	1963,8718917062	12,7762127739	NA	NA	0,5545530247	id1_part1.csv	1
103,429089	si24	I	103,551219	0,12213	290,2976542243	272,564366501	97,0589009468	273,9405524474	250,7076355136	15,9777602839	277,0053371288	479,3681575329	93,0185819808	90,9187535947	91,337573224	82,3554462847	3,2460328228	92,4552620993	579,3781337338	5,6169702731	1857,7420815125	12,4080644448	NA	NA	1,2389922368	id1_part1.csv	1
103,551219	si24	f	103,74	0,188781	NA	282,4430717757	97,7017814567	282,4144274629	NA	NA	NA	NA	79,1933154598	75,3722557801	74,9513533752	62,2801393552	4,9639514443	75,0898655393	1600,6375879991	11,4325134168	2227,0511942214	13,6167443625	NA	NA	0,931785775	id1_part1.csv	1
106,331206	ma15	p	106,383514	0,052308	NA	246,3058983036	95,3316883961	NA	NA	NA	NA	NA	81,8176970213	77,7512360757	77,544926676	74,6648869122	2,8967648177	76,9651694476	1275,3067989087	9,9856104758	2108,0499397134	13,2485803474	NA	NA	0,7476975375	id1_part1.csv	1
106,383514	ma15	a	106,518663	0,135149	274,913143983	262,5382909706	96,4257055525	262,8625157398	248,1799040804	9,8337271665	263,7517775856	282,7025765888	90,4030936407	88,5241132361	89,3444682315	80,1454938218	3,1612193239	90,2867237877	796,9219162231	7,2277003891	1538,3577798542	11,1757970004	NA	NA	1,1746323396	id1_part1.csv	1
106,518663	ma15	f	106,73	0,211337	272,8625022843	269,9881498491	96,9204466268	268,9281875967	268,3125049783	2,5880507157	NA	-230,9135753898	76,0650752067	68,3439576851	65,6780347379	55,7040591371	5,5571682934	65,6793207628	1110,8978301869	9,1372694447	1963,1517048731	12,7736064839	NA	NA	0,2917406113	id1_part1.csv	1
109,410201	ma31	p	109,460692	0,050491	244,1993985696	244,1993985696	95,1829900433	NA	244,1993985696	NA	NA	NA	82,5098706419	79,2088942623	76,400487153	74,7031451646	3,17201137	76,6908352923	959,3284185783	8,269151196	1849,2838482402	12,3779180027	NA	NA	0,5630747606	id1_part1.csv	1
109,460692	ma31	a	109,588459	0,127767	269,0369852869	256,664937482	96,0312469623	258,3648909993	242,4077243894	10,8167491431	259,1938833671	322,4599737555	91,0749840103	89,6196608558	90,2866183963	83,3078856421	2,3610301084	90,6739043842	789,0213651205	7,1737862613	1537,2364335314	11,1710863149	NA	NA	1,3552310722	id1_part1.csv	1
109,588459	ma31	f	109,8	0,211541	262,3756625194	262,6889096834	96,4464895242	262,5205237494	262,2852967353	0,8582347735	NA	-31,3636018831	78,1903175959	72,1633967272	69,6294682693	56,8421947724	6,0273357649	69,6665780581	917,9856665902	8,0155556232	1956,602960376	12,7513300486	NA	NA	0,5411976851	id1_part1.csv	1
112,853228	ma24	p	112,893325	0,040097	NA	222,2401370002	93,5517070027	NA	NA	NA	NA	NA	82,3928038145	79,3947091186	78,1953138369	76,4956877266	2,6838114148	77,9184587605	1025,9387407064	8,6621464703	1805,6893130922	12,2205815337	NA	NA	0,8293845729	id1_part1.csv	1
112,893325	ma24	a	113,018777	0,125452	283,8724657062	258,0492164009	96,0725461903	264,4828109766	227,0978104608	23,677752004	262,8695463481	626,4258884823	91,9510989347	90,0959415986	90,4098891593	81,9086672875	3,3312521022	91,8895081633	743,2921007116	6,8551761678	1514,9194300399	11,077004848	NA	NA	1,4268994091	id1_part1.csv	1
113,018777	ma24	f	113,19	0,171223	278,4467671376	278,1956958472	97,4394696939	278,1969427608	278,0605376163	0,2968317646	NA	33,3099169078	79,7230492642	72,9965917762	68,6493499617	58,3159342508	5,6409073703	69,1953876632	838,8610642357	7,5087391406	1995,6662462124	12,8827458179	NA	NA	0,4501255824	id1_part1.csv	1
115,597694	sa41	p	115,645412	0,047718	239,6046545191	239,7073508117	94,8615079046	239,6046545191	239,6046545191	NA	NA	NA	83,107774653	78,9983810736	75,9591867568	74,3673812396	3,4402117401	76,1106040882	1092,953045242	9,0395907996	1925,5025651475	12,6452142096	NA	NA	0,4349612245	id1_part1.csv	1
115,645412	sa41	a	115,77009	0,124678	280,2040740971	262,6091304375	96,4159821967	265,0388560206	243,4661014526	15,0782321141	263,6929829176	396,7468019956	91,8999815446	90,2904118738	90,7769746115	82,9150749885	2,6974303417	91,3688101981	702,3406633121	6,5602591944	1669,7273781286	11,7074137422	NA	NA	1,4002332359	id1_part1.csv	1
115,77009	sa41	f	115,97	0,19991	274,3668852375	274,6868664856	97,2196198211	274,4460380846	274,3293317762	NA	NA	-15,5608411185	80,1536756016	73,7507114521	68,7361466923	58,9057642831	5,8208416298	68,8740839219	906,24098454	7,9421994992	1841,6702207017	12,3501033981	NA	NA	0,4565942502	id1_part1.csv	1
118,212678	sa24	p	118,254444	0,041766	240,2936488071	240,4014215193	94,9114941058	240,2936488071	240,2936488071	NA	NA	NA	78,25658766	77,194685185	75,6704339048	74,4560846796	1,9443679356	75,6242320957	1144,085464704	9,316290097	1967,008382175	12,786803701	NA	NA	0,6095863727	id1_part1.csv	1
118,254444	sa24	a	118,372586	0,118142	278,5707944795	264,9616497464	96,5772722674	269,7908429063	247,6688553385	12,9782179532	267,0359027574	352,7762791971	90,7801772366	88,9304852242	89,2931815593	81,8395396579	3,2881303975	90,362815152	817,2315856121	7,3649253857	1708,2862618987	11,8564901806	NA	NA	1,111809719	id1_part1.csv	1
118,372586	sa24	f	118,61	0,237414	275,6109815605	275,8973595646	97,295821109	275,661655982	275,3765558262	0,6959743178	NA	-38,0133540974	79,5043544642	72,4388613189	68,4127026768	53,4501367456	7,0371205526	68,708088038	1139,4048971799	9,2913557842	1953,8490225176	12,742215855	NA	NA	0,4622769545	id1_part1.csv	1
120,575649	sa55	p	120,630045	0,054396	243,2112646974	243,2042269002	95,1122900988	243,1428127434	243,1428127434	NA	NA	32,4252575722	79,9936020105	76,9683372254	74,0160007612	72,6942158648	2,9726172051	74,1410778889	1173,4372807521	9,4709248918	1976,0421125111	12,8171146334	NA	NA	0,4662660392	id1_part1.csv	1
120,630045	sa55	a	120,729276	0,099231	267,1351702899	257,4234596745	96,085588559	262,396934833	244,1568658328	9,6343969188	261,0157327596	347,9889741155	90,2695481212	88,4546866131	89,0079935063	84,4929507285	2,2357703852	90,2207639415	746,7758216057	6,8798106835	1486,1400238081	10,9537168774	NA	NA	0,8769999211	id1_part1.csv	1
120,729276	sa55	f	120,93	0,200724	264,6051333363	263,319326261	96,4879171455	263,5471586681	263,1730028763	1,1586761682	NA	125,4306893332	80,2852603116	69,8187184376	65,734467056	54,7617685193	6,1647025048	65,7882248665	798,0634824867	7,2354724145	1962,6466479223	12,7717325357	NA	NA	0,2854508757	id1_part1.csv	1
122,978547	si54	p	123,028501	0,049954	234,4524402934	234,7214404525	94,4957530162	233,6137951611	233,6137951611	NA	NA	829,2998072451	80,0338035024	76,5065383536	73,6341221572	71,9621692774	3,1624383456	71,95435676	1566,1172091672	11,2905956313	2143,2118324053	13,359330899	NA	NA	0,3354860648	id1_part1.csv	1
123,028501	si54	I	123,137735	0,109234	284,9850485901	269,0692928513	96,8361077904	276,5482413432	247,1167073098	15,6369531526	277,9912998461	579,929536564	91,6410128849	89,1359583873	89,3114385779	82,2704942615	3,0421196313	90,680543188	558,4770873969	5,4475903991	1766,7109859876	12,0770047238	NA	NA	0,6706014007	id1_part1.csv	1
123,137735	si54	f	123,33	0,192265	NA	272,652295771	97,090906941	272,3965999456	NA	NA	NA	NA	78,5081717187	70,5907068227	68,9848043828	59,3331519618	5,1635806677	68,8003020996	1291,705893363	10,0651483007	2007,2502865098	12,9209996428	NA	NA	0,4288085539	id1_part1.csv	1
125,586961	sa35	p	125,630617	0,043656	220,2875029806	220,2875029806	93,398926108	NA	220,2875029806	NA	NA	NA	79,570348029	76,7451078044	75,9445081944	72,5257723966	3,024603637	75,7322565769	1112,3145619644	9,145446788	1878,1043235251	12,4801233	NA	NA	0,8287081132	id1_part1.csv	1
125,630617	sa35	a	125,752725	0,122108	256,649260121	241,3395039593	94,9575263392	242,9599802074	225,7277744079	12,7944008563	242,5305717195	347,1959811255	90,5449703244	88,1481507433	88,1687580971	82,3606546999	2,8322793515	90,2001023062	732,6484375843	6,7793634811	1504,1351245414	11,0305458918	NA	NA	0,9226279076	id1_part1.csv	1
125,752725	sa35	f	126	0,247275	251,7380013017	251,5207486204	95,6943988189	251,56895957	251,6243639878	0,2335541478	NA	22,5388975621	79,5660826411	69,7107652343	65,6544907644	53,36993473	6,6699366433	65,6629625617	972,0756152237	8,3458386352	1971,0649566271	12,8005158291	NA	NA	0,3555789298	id1_part1.csv	1
127,70336	ma43	p	127,759916	0,056556	NA	220,1137206847	93,3852632102	NA	NA	NA	NA	NA	81,7889073911	76,7236164273	75,2350792585	74,0463723283	2,872066888	74,1796790216	1226,4770221224	9,7430884351	2134,9011814673	13,333268177	NA	NA	0,4693001111	id1_part1.csv	1
127,759916	ma43	a	127,862058	0,102142	248,8095419469	234,3167606695	94,448498516	233,1322702186	219,3805754682	11,9551667868	235,0451835723	361,3388118317	90,3659623259	88,7054684631	89,4680007095	84,6927826506	2,1409267008	89,9966208241	712,7945685373	6,6363897029	1543,7200690741	11,1983210928	NA	NA	0,8470718621	id1_part1.csv	1
127,862058	ma43	f	128,09	0,227942	244,155726577	244,6298879428	95,2133459696	244,1919261681	243,9616360705	1,2075273002	NA	-15,3526731715	79,400099435	70,7792637263	66,7090088374	53,340892039	6,9175572178	66,8139652113	774,8946015112	7,0765188944	2093,959714634	13,2030797288	NA	NA	0,3687858627	id1_part1.csv	1
130,395824	ma45	p	130,438566	0,042742	251,0969685248	249,796684067	95,5728933311	251,0969685248	249,3761033288	NA	NA	-957,3824410732	82,590631695	77,6297464908	75,7007122207	72,9826502045	4,4031255067	74,7260869713	1093,2677800561	9,040781675	2092,5398116501	13,1984530069	NA	NA	0,5833026226	id1_part1.csv	1
130,438566	ma45	a	130,545325	0,106759	255,9973255915	248,0799381402	95,4485202269	251,6946101534	236,86894873	7,7871032166	251,8354140523	301,6795760798	90,6650951748	89,1114073545	89,721654493	82,4390020908	2,5948894773	90,360328273	754,627401214	6,9351785734	1406,4154422759	10,6017615943	NA	NA	0,9721649537	id1_part1.csv	1
130,545325	ma45	f	130,767727	0,222402	256,4673589796	255,5829512632	95,9715791469	256,2434905941	256,2445482817	1,482709544	NA	14,9245590308	78,6871880081	71,9705788824	67,3404944997	57,5943951906	6,2046651651	67,7053189983	763,7655989054	6,9991961222	1969,0805950684	12,793804487	NA	NA	0,3756367732	id1_part1.csv	1
133,16634	ma13	p	133,22	0,05366	232,4841252992	228,5295993372	94,0243447178	223,7456062207	223,7456062207	NA	NA	1223,9389751712	84,5394529947	81,9642485411	78,2580245382	74,6659690534	4,0833313654	79,4350699325	1099,164794408	9,0737831457	1803,4861213376	12,2125113993	NA	NA	0,6922249641	id1_part1.csv	1
133,22	ma13	a	133,323998	0,103998	264,2086168314	254,377798906	95,8793937034	256,8422348532	240,1314466071	9,535883376	258,4679938874	381,0678038776	91,1373116657	89,6758807191	90,2155871897	83,7187345403	2,3817800283	91,0959860336	737,0806009086	6,8110154794	1648,9012626756	11,6255933817	NA	NA	1,2231198011	id1_part1.csv	1
133,323998	ma13	f	133,555103	0,231105	NA	259,1331395844	96,2105833741	259,0701380979	NA	NA	NA	NA	79,8728252877	71,7228508228	68,8888860433	57,185533327	6,3007920082	68,9041050159	1185,2627488834	9,5325112783	1934,9475916503	12,6776447427	NA	NA	0,489060088	id1_part1.csv	1
136,087189	ma42	p	136,144557	0,057368	NA	238,5421797177	94,7772069608	NA	NA	NA	NA	NA	84,3408342801	79,9027229991	78,8213767681	73,9010293416	3,7058116199	78,7195571542	1100,740722976	9,0823935523	1979,372002274	12,8284768252	NA	NA	0,7832957762	id1_part1.csv	1
136,144557	ma42	a	136,240031	0,095474	262,4702198994	252,0162117515	95,7186421715	254,2562064832	239,9530081991	9,2164627687	254,1609388983	342,0443756506	90,7191103117	89,3824111561	89,9187641942	84,0053073226	2,2278500493	90,6558573474	765,5982123302	7,0119476992	1450,3415814228	10,7976932558	NA	NA	1,0593034946	id1_part1.csv	1
136,240031	ma42	f	136,449114	0,209083	NA	258,3243345944	96,1564626191	258,5207841196	NA	NA	NA	NA	80,1053188711	74,1204227076	71,0052681521	61,3093154282	5,1596185408	71,059413678	1006,8002771336	8,5511302381	1890,5008413047	12,523667883	NA	NA	0,6659586664	id1_part1.csv	1
139,390243	mi24	p	139,43	0,039757	253,4175474835	253,4175474835	95,8244713772	NA	253,4175474835	NA	NA	NA	83,4700189868	77,6596114488	74,0787251322	71,3479219057	5,6887413937	72,8266183463	977,8673442069	8,3804311798	1935,1620278824	12,6782276262	NA	NA	0,299932358	id1_part1.csv	1
139,43	mi24	I	139,549006	0,119006	296,7583555189	280,5953033882	97,5646106101	284,6141299722	258,3273685901	15,4840988585	287,4240746023	517,5477862928	92,1900779229	90,7819257256	91,3575967003	85,4539933983	2,1194658298	91,9668507404	588,0713011479	5,6866243807	1599,0643817039	11,4261663001	NA	NA	0,9259304837	id1_part1.csv	1
139,549006	mi24	f	139,8	0,250994	NA	289,7755019134	98,1455014869	289,7873522873	NA	NA	NA	NA	80,4580025292	73,6317313025	71,6489084588	58,4214112426	5,5914899494	71,6058368389	1217,9914055871	9,7000764135	2082,0540155806	13,1656302706	NA	NA	0,7437051015	id1_part1.csv	1
142,284388	mi31	p	142,334206	0,049818	233,898674558	233,7208943953	94,4188509575	231,7781277723	231,7781277723	NA	NA	1225,8424576422	82,7931563533	78,1436739444	73,0240317011	72,4220473376	4,3002439648	72,9747499428	766,19443969	7,0145710262	2052,3631678018	13,0697284471	NA	NA	0,347014616	id1_part1.csv	1
142,334206	mi31	I	142,460476	0,12627	297,0161555737	280,0026363955	97,5210185182	286,8122299388	253,9249560859	17,3422281061	289,4765926058	588,7571625662	91,7445324267	90,2778176198	90,9483716804	82,803991491	2,6858970557	91,4470778143	576,7970643455	5,5960925433	1656,9808669684	11,6573912939	NA	NA	0,9526524563	id1_part1.csv	1
142,460476	mi31	f	142,680676	0,2202	NA	282,7444582645	97,7201989753	282,6540510469	NA	NA	NA	NA	77,9209203335	73,8857099458	72,7116319661	62,1594983593	5,1764240992	72,6445432705	1190,913620774	9,5601778005	2100,3622065692	13,2240577048	NA	NA	0,8405946058	id1_part1.csv	1
144,780085	ma53	p	144,829844	0,049759	NA	233,6588652787	94,4191195858	NA	NA	NA	NA	NA	82,4960927543	78,2680102291	75,960237977	69,8188691761	4,9429165458	76,0874308387	1117,7090416774	9,1735862015	1900,6889889455	12,5591792458	NA	NA	0,4984779433	id1_part1.csv	1
144,829844	ma53	a	144,951868	0,122024	259,9815472228	248,2651383867	95,4581670269	247,0130900568	236,3828031046	9,292951935	248,9703484378	259,5435027778	91,3070349189	89,9421592917	90,7750624121	86,3006111299	1,8186133326	91,114781385	848,8971070029	7,5746575938	1565,6726631253	11,2870730661	NA	NA	1,4830569377	id1_part1.csv	1
144,951868	ma53	f	145,18	0,228132	255,5352412294	255,3571403426	95,9564514813	255,3217371536	255,3217371536	0,4933704347	NA	-27,3263143788	82,7205647796	73,771400821	70,5742052226	54,7064748298	7,3308991626	70,6030257987	1030,0160841946	8,6850113339	1993,2685137915	12,8749776693	NA	NA	0,6057407873	id1_part1.csv	1
147,301867	ma14	p	147,373856	0,071989	261,8177765312	261,2557431626	96,3514512507	261,8177765312	261,8177765312	NA	NA	NA	81,1376227858	78,3006945409	76,29991961	73,3402615532	2,9361053001	76,2764853784	1183,3036902437	9,5219663591	2027,0729144805	12,986161195	NA	NA	0,7750922974	id1_part1.csv	1
